0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.565729022026062,0.7003222703933716,-7.25809343293804e-07,0.6748383045196533,0.6442104578018188,-0.05446099117398262,0.7810481786727905,0.49817806482315063,-0.06968477368354797,0.8442059755325317,0.37507885694503784,-0.07822086662054062,0.9133023023605347,0.3278222382068634,-0.07335983961820602,0.7050797939300537,0.32157132029533386,-0.026852114126086235,0.7227594256401062,0.24853669106960297,-0.0764021947979927,0.7048923969268799,0.3820885419845581,-0.09516605734825134,0.6948927640914917,0.4111548364162445,-0.102698415517807,0.6300366520881653,0.31356531381607056,-0.019009597599506378,0.6439821720123291,0.2552326023578644,-0.06774228811264038,0.6419377326965332,0.41113847494125366,-0.06837935745716095,0.636265218257904,0.41280919313430786,-0.05938839539885521,0.55496746301651,0.32727450132369995,-0.021966511383652687,0.5641990303993225,0.2561318278312683,-0.07564450800418854,0.5761745572090149,0.40125787258148193,-0.05141216516494751,0.5738126635551453,0.40912556648254395,-0.024450203403830528,0.47854843735694885,0.35321730375289917,-0.02933872863650322,0.489372193813324,0.30917489528656006,-0.05867939069867134,0.5132856965065002,0.4020928144454956,-0.03698812425136566,0.5148475170135498,0.4189137816429138,-0.013587601482868195,Bye
0.4965415298938751,0.8244150876998901,9.912896530295257e-07,0.5670074820518494,0.7834558486938477,-0.05215119943022728,0.6283297538757324,0.7044996023178101,-0.08711352944374084,0.6971073746681213,0.6452235579490662,-0.11766260862350464,0.7630710601806641,0.6130368709564209,-0.1448238343000412,0.577610194683075,0.5362752676010132,-0.05899786949157715,0.6542052030563354,0.4969477653503418,-0.11309325695037842,0.7078157067298889,0.5194476246833801,-0.15081258118152618,0.7459766864776611,0.558933675289154,-0.1695820838212967,0.5276856422424316,0.4899090826511383,-0.062342531979084015,0.5604491233825684,0.34692734479904175,-0.09569092839956284,0.5882464647293091,0.2516211271286011,-0.11250283569097519,0.6079650521278381,0.1666243076324463,-0.12004292756319046,0.4717944860458374,0.49245116114616394,-0.07409097254276276,0.45885688066482544,0.3502541184425354,-0.1158468946814537,0.4597530663013458,0.25595608353614807,-0.13581004738807678,0.4616900682449341,0.1796124279499054,-0.1419379860162735,0.41840237379074097,0.5384412407875061,-0.08985576778650284,0.37116020917892456,0.43576157093048096,-0.12851431965827942,0.3411993980407715,0.36324647068977356,-0.13970240950584412,0.31830263137817383,0.2978678345680237,-0.14047199487686157,Perfect
0.5124392509460449,0.7658014297485352,6.674276278317848e-07,0.594838559627533,0.7056677341461182,-0.037160616368055344,0.6371164321899414,0.5983028411865234,-0.04868151620030403,0.6596740484237671,0.5035300850868225,-0.0564914271235466,0.6927728056907654,0.4469580352306366,-0.06402929872274399,0.5701204538345337,0.46620067954063416,-0.03159552067518234,0.5974310040473938,0.3444942831993103,-0.05102945491671562,0.6107269525527954,0.2665477991104126,-0.06670639663934708,0.6177334189414978,0.2024836540222168,-0.07961294054985046,0.5138694643974304,0.4576728641986847,-0.030625594779849052,0.519572913646698,0.3249657154083252,-0.04909154772758484,0.5211561918258667,0.2402084916830063,-0.06571446359157562,0.5201029181480408,0.17160847783088684,-0.07800013571977615,0.46269211173057556,0.47881320118904114,-0.03427603095769882,0.43977800011634827,0.3594546616077423,-0.058212317526340485,0.4315250813961029,0.282696008682251,-0.07871632277965546,0.42618218064308167,0.22044460475444794,-0.09265199303627014,0.41548776626586914,0.526337742805481,-0.04095815494656563,0.3666733503341675,0.45067012310028076,-0.06924424320459366,0.3367602229118347,0.3961537480354309,-0.08611223101615906,0.3130767047405243,0.34193700551986694,-0.09626864641904831,Hello
0.5529876947402954,0.7176375389099121,-1.557296798182506e-07,0.6272714734077454,0.6655438542366028,-0.04082326963543892,0.684900164604187,0.5646066665649414,-0.060800835490226746,0.7343557476997375,0.47709888219833374,-0.07987968623638153,0.7881141901016235,0.4313948452472687,-0.0978531464934349,0.6308151483535767,0.44049349427223206,-0.036744117736816406,0.636516273021698,0.3154088258743286,-0.06762485206127167,0.6405609846115112,0.23127411305904388,-0.07925622165203094,0.6414996981620789,0.1607522964477539,-0.08552945405244827,0.5782851576805115,0.44572150707244873,-0.03401830419898033,0.569486677646637,0.40827059745788574,-0.08613533526659012,0.5774863362312317,0.5238251686096191,-0.08772250264883041,0.586176872253418,0.5655760765075684,-0.07457606494426727,0.5286046266555786,0.4682528078556061,-0.03782862424850464,0.5166000127792358,0.44217777252197266,-0.09588097780942917,0.5365087985992432,0.5367156267166138,-0.085555300116539,0.5512779951095581,0.5778459310531616,-0.06156124919652939,0.4787716865539551,0.4960614740848541,-0.04487086459994316,0.44228535890579224,0.39168527722358704,-0.0854104682803154,0.42364513874053955,0.335049033164978,-0.08779020607471466,0.40956851840019226,0.26765772700309753,-0.08046326041221619,I LOVE U
0.2820589542388916,0.5654791593551636,-3.095779277373367e-07,0.40086331963539124,0.477835476398468,0.021312827244400978,0.4694701135158539,0.37583449482917786,0.020909273996949196,0.5378233194351196,0.3129384517669678,0.0005759189371019602,0.6077266335487366,0.2630186378955841,-0.0179399736225605,0.3732910454273224,0.18645469844341278,0.08135465532541275,0.4921780824661255,0.16935621201992035,0.04275917261838913,0.56498122215271,0.20062929391860962,0.0070668780244886875,0.619369387626648,0.22221848368644714,-0.015606687404215336,0.34589022397994995,0.16810743510723114,0.04568261280655861,0.4816237688064575,0.18412016332149506,-0.01120040100067854,0.4646727442741394,0.29568973183631897,-0.041097190231084824,0.4236619472503662,0.33985793590545654,-0.04742966219782829,0.32613492012023926,0.16246575117111206,0.003355087712407112,0.46762537956237793,0.19851534068584442,-0.05274168774485588,0.436387300491333,0.3083426356315613,-0.05308781564235687,0.38455161452293396,0.33152276277542114,-0.03650735318660736,0.30724066495895386,0.1682092696428299,-0.038677334785461426,0.4286237955093384,0.2019759714603424,-0.06416492909193039,0.4108077883720398,0.2838869094848633,-0.048828620463609695,0.3632987439632416,0.3042367696762085,-0.028464440256357193,No
0.25822505354881287,0.723214864730835,-3.325017701172328e-07,0.3865918517112732,0.6181117296218872,0.027196593582630157,0.45941346883773804,0.499234676361084,0.0253500584512949,0.5301533937454224,0.4368917644023895,0.003457881510257721,0.6053576469421387,0.4022747874259949,-0.01613043248653412,0.3415079712867737,0.2820782959461212,0.06521131843328476,0.4842877984046936,0.28188055753707886,0.021527636796236038,0.5635910034179688,0.32473036646842957,-0.016497371718287468,0.621124804019928,0.3577249050140381,-0.04067948833107948,0.3137776255607605,0.27141955494880676,0.024355631321668625,0.4784542918205261,0.3209574520587921,-0.03011677972972393,0.457575261592865,0.4313592314720154,-0.053623706102371216,0.41592878103256226,0.4704858660697937,-0.05793876200914383,0.3011515736579895,0.29101043939590454,-0.021802781149744987,0.46069058775901794,0.3561512231826782,-0.07088514417409897,0.4318394064903259,0.46048182249069214,-0.06600504368543625,0.38594409823417664,0.48398780822753906,-0.04945062845945358,0.29671022295951843,0.3317413032054901,-0.06851118057966232,0.4268433451652527,0.3797491192817688,-0.09215541929006577,0.41005566716194153,0.4509250819683075,-0.07752079516649246,0.36523541808128357,0.46628469228744507,-0.05905522033572197,No
0.4381272792816162,0.6375322341918945,-7.26839687104075e-07,0.519136905670166,0.6565993428230286,-0.06759680807590485,0.6083805561065674,0.6484578251838684,-0.11229903995990753,0.6491483449935913,0.631213903427124,-0.14656151831150055,0.6061914563179016,0.6300597190856934,-0.1767873764038086,0.5515036582946777,0.4787232279777527,-0.1363820880651474,0.5413647890090942,0.6600147485733032,-0.19744472205638885,0.5361193418502808,0.7155594825744629,-0.22835800051689148,0.5303844213485718,0.6925294399261475,-0.24713559448719025,0.45932716131210327,0.4692370295524597,-0.12922894954681396,0.45860469341278076,0.706567645072937,-0.17589496076107025,0.4636760652065277,0.737493634223938,-0.18169313669204712,0.46112188696861267,0.6976507902145386,-0.19113436341285706,0.38276124000549316,0.4901888966560364,-0.12465876340866089,0.3872412443161011,0.7030727863311768,-0.1605118066072464,0.39420944452285767,0.723238468170166,-0.14562451839447021,0.39351630210876465,0.676421046257019,-0.13877864181995392,0.3144434094429016,0.5214212536811829,-0.1284174919128418,0.32809945940971375,0.6693732738494873,-0.15320242941379547,0.3381553590297699,0.6970176100730896,-0.14667698740959167,0.3371977210044861,0.6761413812637329,-0.14207905530929565,Yes
0.6085209250450134,0.9269406199455261,8.504765673933434e-07,0.7075584530830383,0.8629472255706787,-0.050440240651369095,0.7671953439712524,0.7290133833885193,-0.06487531214952469,0.7965827584266663,0.610176682472229,-0.07356627285480499,0.8369048237800598,0.5307646989822388,-0.08151502162218094,0.6891242861747742,0.571549117565155,-0.0359746478497982,0.7209163904190063,0.42332372069358826,-0.06004806235432625,0.7398102283477783,0.3265504240989685,-0.08056140691041946,0.750935971736908,0.24433961510658264,-0.09703480452299118,0.6232432723045349,0.5606733560562134,-0.03076544776558876,0.6315391063690186,0.4019830524921417,-0.053607650101184845,0.637006938457489,0.29615235328674316,-0.07521889358758926,0.6374034881591797,0.21115148067474365,-0.09076623618602753,0.5624119639396667,0.5834049582481384,-0.0319737046957016,0.5454358458518982,0.43325275182724,-0.0605304092168808,0.5408412218093872,0.33731603622436523,-0.08385921269655228,0.5372868180274963,0.2559437155723572,-0.0988614559173584,0.5043549537658691,0.6341196298599243,-0.037459421902894974,0.4726191759109497,0.5219830274581909,-0.06962969154119492,0.4549996256828308,0.44628769159317017,-0.08791428804397583,0.44210124015808105,0.3733789920806885,-0.09849843382835388,Hello
0.2629249691963196,0.7138139009475708,-4.1435188791183464e-07,0.396900475025177,0.6110738515853882,0.025479163974523544,0.4712316393852234,0.4956709146499634,0.022789346054196358,0.5428350567817688,0.4399137496948242,0.0005597501876764,0.6189594864845276,0.40884697437286377,-0.01958589255809784,0.36124879121780396,0.2796003222465515,0.06274785101413727,0.5028811097145081,0.28761985898017883,0.019788552075624466,0.5804715156555176,0.3295528292655945,-0.018417097628116608,0.6395116448402405,0.3623642325401306,-0.04370791092514992,0.33269113302230835,0.26778268814086914,0.022284196689724922,0.488288015127182,0.32626262307167053,-0.03397100418806076,0.46446895599365234,0.43832212686538696,-0.0611637718975544,0.4252242147922516,0.4793272912502289,-0.06775358319282532,0.3185890316963196,0.28686970472335815,-0.02287737838923931,0.4710904061794281,0.36186981201171875,-0.07230222225189209,0.43897712230682373,0.46629834175109863,-0.06906025111675262,0.39441224932670593,0.48812466859817505,-0.05354993790388107,0.3122658431529999,0.3262900412082672,-0.06871160119771957,0.43493586778640747,0.3801414668560028,-0.09160902351140976,0.41687652468681335,0.4511813521385193,-0.0766930878162384,0.3757176995277405,0.4656246304512024,-0.05789818614721298,No
0.5817420482635498,0.924025297164917,-5.236881484016465e-10,0.4754794239997864,0.8210169672966003,0.017986483871936798,0.41045528650283813,0.6765326261520386,0.016420982778072357,0.4064118564128876,0.5173357129096985,0.013210455887019634,0.4484689235687256,0.4427797794342041,0.013000912964344025,0.44741806387901306,0.5537952184677124,-0.018145008012652397,0.5146999955177307,0.3895055055618286,-0.013836300000548363,0.5554311275482178,0.3564041256904602,0.0002456019283272326,0.5763535499572754,0.35521751642227173,0.011517590843141079,0.5335671901702881,0.5519714951515198,-0.0320032574236393,0.581790566444397,0.37356990575790405,-0.017260178923606873,0.6095371842384338,0.338872492313385,0.0014992590295150876,0.6217113137245178,0.3376722037792206,0.013927391730248928,0.618561863899231,0.5682622194290161,-0.040505994111299515,0.6455911993980408,0.4013652205467224,-0.023182975128293037,0.6595973372459412,0.3529362380504608,-6.155991286505014e-05,0.6605871915817261,0.336239218711853,0.012602947652339935,0.6974058747291565,0.6011098623275757,-0.04714367166161537,0.6987956166267395,0.45835405588150024,-0.03123185969889164,0.7018402814865112,0.40138906240463257,-0.007787975482642651,0.7015109658241272,0.36629360914230347,0.010611500591039658,Thank You
